time_tag,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,time_tag,density,speed,temperature
2024-09-05 02:18:00.000,4.73,-6.86,2.99,304.56,19.75,8.85,2024-09-05 02:35:00.000,0.88,376.2,78377
2024-09-05 02:19:00.000,4.70,-6.79,3.24,304.71,21.43,8.87,2024-09-05 02:36:00.000,0.93,384.8,119634
2024-09-05 02:20:00.000,4.34,-6.96,3.21,301.94,21.39,8.80,2024-09-05 02:37:00.000,0.92,385.0,136603
2024-09-05 02:21:00.000,3.99,-7.28,2.87,298.71,19.05,8.78,2024-09-05 02:38:00.000,0.83,382.2,113886
2024-09-05 02:22:00.000,4.10,-7.37,2.40,299.07,15.87,8.77,2024-09-05 02:39:00.000,0.81,371.6,64104
2024-09-05 02:23:00.000,4.18,-7.44,1.81,299.36,12.01,8.72,2024-09-05 02:40:00.000,0.87,377.9,80234
2024-09-05 02:24:00.000,4.15,-7.13,1.75,300.24,11.99,8.43,2024-09-05 02:41:00.000,0.95,381.7,103823
2024-09-05 02:25:00.000,4.44,-7.42,1.41,300.90,9.26,8.76,2024-09-05 02:42:00.000,0.82,382.9,145317
2024-09-05 02:26:00.000,4.37,-7.43,1.87,300.46,12.26,8.82,2024-09-05 02:43:00.000,0.82,378.7,114548
2024-09-05 02:27:00.000,4.27,-7.29,2.21,300.35,14.65,8.73,2024-09-05 02:44:00.000,0.95,377.7,99038
2024-09-05 02:28:00.000,4.31,-7.43,2.15,300.13,14.03,8.85,2024-09-05 02:45:00.000,0.96,378.4,88792
2024-09-05 02:29:00.000,4.43,-7.44,2.18,300.77,14.14,8.93,2024-09-05 02:46:00.000,1.14,381.0,84011
2024-09-05 02:30:00.000,4.35,-7.52,2.57,300.08,16.48,9.06,2024-09-05 02:47:00.000,1.42,377.4,65174
2024-09-05 02:31:00.000,3.20,-8.06,2.82,291.67,18.03,9.12,2024-09-05 02:48:00.000,1.47,369.1,53876
2024-09-05 02:32:00.000,3.03,-8.22,2.48,290.24,15.83,9.10,2024-09-05 02:49:00.000,1.45,374.7,91936
2024-09-05 02:33:00.000,5.30,-6.60,2.57,308.79,16.89,8.85,2024-09-05 02:50:00.000,1.50,384.8,111933
2024-09-05 02:34:00.000,5.86,-6.43,1.96,312.36,12.72,8.92,2024-09-05 02:51:00.000,1.21,369.3,83206
2024-09-05 02:35:00.000,5.95,-6.19,2.35,313.83,15.30,8.90,2024-09-05 02:52:00.000,1.28,375.6,89215
2024-09-05 02:36:00.000,6.04,-6.03,2.49,315.08,16.24,8.89,2024-09-05 02:53:00.000,1.07,373.9,73314
2024-09-05 02:37:00.000,5.91,-6.21,2.23,313.60,14.60,8.86,2024-09-05 02:54:00.000,1.03,379.0,91827
2024-09-05 02:38:00.000,5.75,-6.46,1.90,311.65,12.40,8.85,2024-09-05 02:55:00.000,1.21,379.0,107965
2024-09-05 02:39:00.000,5.97,-6.34,1.92,313.27,12.41,8.91,2024-09-05 02:56:00.000,1.21,379.0,108239
2024-09-05 02:40:00.000,5.17,-7.11,2.07,305.99,13.26,9.03,2024-09-05 02:57:00.000,1.54,370.6,76637
2024-09-05 02:41:00.000,6.00,-6.16,2.47,314.25,16.01,8.95,2024-09-05 02:58:00.000,1.65,381.9,115272
2024-09-05 02:42:00.000,5.89,-6.27,2.43,313.21,15.78,8.94,2024-09-05 02:59:00.000,1.07,374.7,56552
2024-09-05 02:43:00.000,5.72,-6.58,1.92,310.98,12.44,8.93,2024-09-05 03:00:00.000,0.76,384.4,190458
2024-09-05 02:44:00.000,5.10,-7.03,2.05,305.92,13.26,8.92,2024-09-05 03:01:00.000,0.66,403.5,225392
2024-09-05 02:45:00.000,5.28,-6.80,2.37,307.80,15.42,8.93,2024-09-05 03:02:00.000,0.59,404.5,159623
2024-09-05 02:46:00.000,5.33,-6.63,2.22,308.83,14.63,8.79,2024-09-05 03:03:00.000,0.56,399.9,119775
2024-09-05 02:47:00.000,5.23,-6.73,1.70,307.84,11.30,8.69,2024-09-05 03:04:00.000,0.61,397.6,121213
2024-09-05 02:48:00.000,5.80,-6.36,-0.60,312.38,-3.97,8.63,2024-09-05 03:05:00.000,0.65,395.0,130849
2024-09-05 02:49:00.000,5.53,-6.74,0.69,309.37,4.54,8.74,2024-09-05 03:06:00.000,0.47,406.5,92789
2024-09-05 02:50:00.000,5.69,-6.58,0.71,310.86,4.70,8.73,2024-09-05 03:07:00.000,0.48,401.3,101668
2024-09-05 02:51:00.000,5.66,-6.45,1.22,311.25,8.07,8.67,2024-09-05 03:08:00.000,0.76,387.9,124997
2024-09-05 02:52:00.000,5.69,-6.62,1.14,310.69,7.41,8.81,2024-09-05 03:09:00.000,0.53,416.9,144896
2024-09-05 02:53:00.000,5.77,-6.57,1.14,311.32,7.45,8.82,2024-09-05 03:10:00.000,0.53,414.0,114505
2024-09-05 02:54:00.000,5.51,-6.88,1.14,308.70,7.35,8.89,2024-09-05 03:11:00.000,0.44,405.2,76935
2024-09-05 02:55:00.000,5.57,-6.76,1.58,309.47,10.23,8.90,2024-09-05 03:12:00.000,0.46,401.2,85214
2024-09-05 02:56:00.000,5.70,-6.66,0.94,310.59,6.14,8.82,2024-09-05 03:13:00.000,0.46,404.3,87921
2024-09-05 02:57:00.000,5.06,-6.98,0.58,305.93,3.85,8.64,2024-09-05 03:14:00.000,0.52,417.9,132794
2024-09-05 02:58:00.000,5.48,-6.43,1.15,310.43,7.74,8.53,2024-09-05 03:15:00.000,0.49,407.3,142446
2024-09-05 02:59:00.000,5.94,-4.97,4.16,320.13,28.21,8.79,2024-09-05 03:16:00.000,0.43,398.7,89814
2024-09-05 03:00:00.000,5.98,-4.97,3.91,320.26,26.71,8.70,2024-09-05 03:17:00.000,0.49,403.9,138835
2024-09-05 03:01:00.000,5.80,-2.89,5.80,333.56,41.84,8.70,2024-09-05 03:18:00.000,0.50,404.8,168764
2024-09-05 03:02:00.000,4.98,-0.44,7.14,354.93,54.99,8.71,2024-09-05 03:19:00.000,0.44,406.5,156979
2024-09-05 03:03:00.000,5.62,-1.34,6.54,346.58,48.52,8.72,2024-09-05 03:20:00.000,0.46,410.8,159949
2024-09-05 03:04:00.000,5.88,-1.14,6.25,349.04,46.21,8.66,2024-09-05 03:21:00.000,0.50,403.0,132243
2024-09-05 03:05:00.000,5.17,-0.75,7.01,351.70,53.29,8.75,2024-09-05 03:22:00.000,0.52,394.5,120324
2024-09-05 03:06:00.000,5.03,-2.63,6.37,332.45,48.28,8.53,2024-09-05 03:23:00.000,0.59,393.6,144627
2024-09-05 03:07:00.000,4.45,-5.92,4.10,306.93,28.99,8.46,2024-09-05 03:24:00.000,0.61,392.6,136428
2024-09-05 03:08:00.000,5.37,-2.74,5.85,332.98,44.14,8.40,2024-09-05 03:25:00.000,0.86,397.7,189662
2024-09-05 03:09:00.000,5.04,-3.02,6.41,329.06,47.47,8.70,2024-09-05 03:26:00.000,0.59,406.4,159705
2024-09-05 03:10:00.000,4.53,-2.85,6.86,327.79,52.04,8.70,2024-09-05 03:27:00.000,0.58,398.3,173347
2024-09-05 03:11:00.000,4.39,-3.04,6.99,325.31,52.61,8.79,2024-09-05 03:28:00.000,0.55,403.4,183230
2024-09-05 03:12:00.000,4.52,-3.30,6.77,323.85,50.42,8.78,2024-09-05 03:29:00.000,0.55,403.9,184108
2024-09-05 03:13:00.000,4.65,-2.82,6.84,328.78,51.51,8.74,2024-09-05 03:30:00.000,3.41,387.2,46614
2024-09-05 03:14:00.000,4.96,-2.65,6.58,331.89,49.45,8.66,2024-09-05 03:31:00.000,1.87,403.1,105467
2024-09-05 03:15:00.000,4.91,-2.29,6.82,334.95,51.52,8.71,2024-09-05 03:32:00.000,0.82,408.2,171169
2024-09-05 03:16:00.000,5.29,-2.35,6.46,336.06,48.16,8.67,2024-09-05 03:33:00.000,0.58,399.2,172682
2024-09-05 03:17:00.000,5.29,-2.42,6.43,335.44,47.88,8.67,2024-09-05 03:34:00.000,0.66,393.5,152552
2024-09-05 03:18:00.000,4.98,-3.60,6.22,324.19,45.36,8.75,2024-09-05 03:35:00.000,0.71,387.8,129447
2024-09-05 03:19:00.000,5.05,-3.88,5.98,322.47,43.20,8.73,2024-09-05 03:36:00.000,0.69,393.9,152146
2024-09-05 03:20:00.000,5.21,-4.34,5.57,320.18,39.38,8.78,2024-09-05 03:37:00.000,0.64,411.3,196430
2024-09-05 03:21:00.000,4.89,-4.73,5.45,315.95,38.67,8.72,2024-09-05 03:38:00.000,0.55,400.9,133817
2024-09-05 03:22:00.000,4.88,-5.30,4.84,312.61,33.87,8.68,2024-09-05 03:39:00.000,0.68,394.3,128222
2024-09-05 03:23:00.000,4.83,-5.70,4.50,310.26,31.05,8.72,2024-09-05 03:40:00.000,0.69,387.0,119597
2024-09-05 03:24:00.000,4.83,-5.78,3.98,309.93,27.88,8.52,2024-09-05 03:41:00.000,0.85,398.0,165394
2024-09-05 03:25:00.000,5.74,-3.34,5.52,329.80,39.75,8.64,2024-09-05 03:42:00.000,1.38,408.9,132913
2024-09-05 03:26:00.000,5.45,-3.65,5.66,326.21,40.80,8.67,2024-09-05 03:43:00.000,0.27,366.8,22998
2024-09-05 03:27:00.000,5.40,-3.57,5.80,326.58,41.85,8.69,2024-09-05 03:44:00.000,0.22,358.4,45247
2024-09-05 03:28:00.000,5.41,-3.92,5.60,324.08,39.99,8.72,2024-09-05 03:45:00.000,0.43,385.2,88508
2024-09-05 03:29:00.000,5.36,-4.07,5.56,322.74,39.58,8.73,2024-09-05 03:46:00.000,0.57,406.5,179614
2024-09-05 03:30:00.000,5.08,-5.13,5.06,314.71,35.02,8.82,2024-09-05 03:47:00.000,2.26,397.6,83589
2024-09-05 03:31:00.000,5.00,-5.42,4.82,312.69,33.20,8.81,2024-09-05 03:48:00.000,1.35,410.3,112284
2024-09-05 03:32:00.000,5.19,-5.05,4.95,315.80,34.37,8.77,2024-09-05 03:49:00.000,1.03,418.2,106983
2024-09-05 03:33:00.000,5.39,-4.99,4.67,317.24,32.46,8.70,2024-09-05 03:50:00.000,0.77,396.8,82589
2024-09-05 03:34:00.000,5.20,-5.58,4.22,313.01,28.94,8.72,2024-09-05 03:51:00.000,0.13,378.2,70098
2024-09-05 03:35:00.000,4.82,-5.70,4.46,310.22,30.88,8.69,2024-09-05 03:52:00.000,0.19,383.8,80114
2024-09-05 03:36:00.000,5.38,-4.88,4.85,317.78,33.72,8.74,2024-09-05 03:53:00.000,0.75,399.3,118679
2024-09-05 03:37:00.000,5.63,-4.52,4.97,321.22,34.54,8.76,2024-09-05 03:54:00.000,1.34,411.6,81272
2024-09-05 03:38:00.000,4.88,-5.93,4.40,309.44,29.82,8.85,2024-09-05 03:55:00.000,0.52,403.3,88980
2024-09-05 03:39:00.000,4.05,-6.88,4.04,300.45,26.85,8.95,2024-09-05 03:56:00.000,0.56,404.3,110708
2024-09-05 03:40:00.000,3.73,-7.11,4.03,297.71,26.63,8.98,2024-09-05 03:57:00.000,0.59,408.6,123714
2024-09-05 03:41:00.000,3.12,-7.22,4.50,293.41,29.76,9.06,2024-09-05 03:58:00.000,0.61,391.3,62249
2024-09-05 03:42:00.000,3.04,-6.69,5.19,294.47,35.22,8.99,2024-09-05 04:00:00.000,0.52,407.6,98134
2024-09-05 03:43:00.000,3.07,-6.36,5.56,295.75,38.22,8.99,2024-09-05 04:01:00.000,0.53,406.2,84413
2024-09-05 03:44:00.000,3.30,-6.10,5.70,298.39,39.43,8.98,2024-09-05 04:02:00.000,0.53,406.0,81992
2024-09-05 03:45:00.000,3.34,-5.97,5.89,299.28,40.76,9.03,2024-09-05 04:03:00.000,0.62,388.3,93723
2024-09-05 03:46:00.000,3.59,-6.26,5.41,299.83,36.84,9.02,2024-09-05 04:04:00.000,0.81,396.9,86388
2024-09-05 03:47:00.000,4.06,-5.70,5.66,305.46,38.96,9.00,2024-09-05 04:05:00.000,1.37,390.5,83191
2024-09-05 03:48:00.000,4.23,-5.12,6.06,309.54,42.38,8.99,2024-09-05 04:06:00.000,1.64,382.1,77296
2024-09-05 03:49:00.000,3.27,-4.45,7.14,306.28,52.32,9.03,2024-09-05 04:07:00.000,1.31,375.0,57923
2024-09-05 03:50:00.000,3.51,-4.74,6.82,306.56,49.17,9.02,2024-09-05 04:08:00.000,1.21,374.2,61328
2024-09-05 03:51:00.000,4.07,-5.00,6.21,309.12,43.92,8.95,2024-09-05 04:09:00.000,1.79,385.1,89478
2024-09-05 03:52:00.000,4.19,-4.73,6.42,311.55,45.46,9.01,2024-09-05 04:10:00.000,2.21,386.3,86061
2024-09-05 03:53:00.000,4.51,-4.81,6.18,313.10,43.15,9.04,2024-09-05 04:11:00.000,2.13,388.9,86160
2024-09-05 03:54:00.000,4.51,-5.01,6.02,312.00,41.76,9.04,2024-09-05 04:12:00.000,1.61,371.0,42089
2024-09-05 03:55:00.000,4.67,-4.84,6.10,313.95,42.20,9.08,2024-09-05 04:13:00.000,2.90,400.7,138917
2024-09-05 03:56:00.000,4.56,-5.18,5.55,311.36,38.79,8.85,2024-09-05 04:14:00.000,2.80,390.9,65967
2024-09-05 03:57:00.000,4.34,-4.51,6.57,313.96,46.37,9.07,2024-09-05 04:15:00.000,3.14,391.3,79723
2024-09-05 03:58:00.000,4.32,-4.49,6.59,313.94,46.61,9.07,2024-09-05 04:16:00.000,1.99,368.9,32306
2024-09-05 04:00:00.000,3.86,-4.98,6.63,307.79,46.47,9.15,2024-09-05 04:17:00.000,3.06,394.6,110757
2024-09-05 04:01:00.000,4.34,-4.92,6.29,311.40,43.79,9.09,2024-09-05 04:18:00.000,2.86,389.1,87018
2024-09-05 04:02:00.000,4.69,-4.78,6.06,314.45,42.14,9.03,2024-09-05 04:19:00.000,2.33,383.2,61160
2024-09-05 04:03:00.000,4.63,-6.62,3.20,304.96,21.60,8.69,2024-09-05 04:20:00.000,2.82,384.2,59478
2024-09-05 04:04:00.000,4.29,-7.28,3.10,300.55,20.17,9.00,2024-09-05 04:21:00.000,3.45,391.8,75115
2024-09-05 04:05:00.000,4.35,-7.77,2.08,299.21,13.13,9.14,2024-09-05 04:22:00.000,3.16,392.1,72614
2024-09-05 04:06:00.000,4.50,-7.69,1.91,300.37,12.09,9.11,2024-09-05 04:23:00.000,2.39,385.9,55453
2024-09-05 04:07:00.000,4.46,-7.72,2.08,300.01,13.12,9.15,2024-09-05 04:24:00.000,2.36,385.6,52438
2024-09-05 04:08:00.000,3.98,-8.18,1.21,295.93,7.55,9.18,2024-09-05 04:25:00.000,3.06,393.0,70214
2024-09-05 04:09:00.000,3.68,-8.37,0.50,293.73,3.15,9.15,2024-09-05 04:26:00.000,3.25,400.0,89965
2024-09-05 04:10:00.000,3.18,-8.84,-0.51,289.78,-3.10,9.41,2024-09-05 04:27:00.000,2.69,394.1,73205
2024-09-05 04:11:00.000,2.68,-9.12,-1.23,286.39,-7.35,9.59,2024-09-05 04:28:00.000,2.17,380.4,55524
2024-09-05 04:12:00.000,2.52,-9.16,-0.82,285.38,-4.93,9.54,2024-09-05 04:29:00.000,3.44,396.4,92401
2024-09-05 04:13:00.000,2.18,-9.31,-1.05,283.20,-6.26,9.62,2024-09-05 04:30:00.000,2.84,391.8,64802
2024-09-05 04:14:00.000,2.52,-8.91,-2.09,285.78,-12.73,9.49,2024-09-05 04:31:00.000,2.73,394.5,73416
2024-09-05 04:15:00.000,2.68,-9.03,-2.08,286.52,-12.46,9.65,2024-09-05 04:32:00.000,1.58,375.6,29667
2024-09-05 04:16:00.000,2.89,-8.91,-1.98,288.00,-11.93,9.57,2024-09-05 04:33:00.000,3.07,396.9,110976
2024-09-05 04:17:00.000,2.84,-9.06,-1.11,287.43,-6.67,9.56,2024-09-05 04:34:00.000,2.64,393.2,76190
2024-09-05 04:18:00.000,2.65,-9.29,-1.13,285.95,-6.69,9.73,2024-09-05 04:35:00.000,2.45,391.0,62404
2024-09-05 04:19:00.000,2.66,-9.35,-1.36,285.89,-7.98,9.82,2024-09-05 04:36:00.000,2.12,377.6,37320
2024-09-05 04:20:00.000,2.91,-9.24,-2.43,287.48,-14.06,9.99,2024-09-05 04:37:00.000,3.23,396.3,94074
2024-09-05 04:21:00.000,2.42,-9.75,-1.53,283.93,-8.63,10.16,2024-09-05 04:38:00.000,3.16,400.0,98629
2024-09-05 04:22:00.000,2.38,-9.85,-1.09,283.56,-6.17,10.19,2024-09-05 04:39:00.000,2.13,384.7,59820
2024-09-05 04:23:00.000,2.23,-9.89,-1.21,282.72,-6.79,10.21,2024-09-05 04:40:00.000,2.17,380.4,57356
2024-09-05 04:24:00.000,2.15,-9.85,-1.50,282.33,-8.47,10.20,2024-09-05 04:41:00.000,2.71,387.7,68873
2024-09-05 04:25:00.000,1.89,-9.97,-1.00,280.73,-5.63,10.20,2024-09-05 04:42:00.000,2.86,392.7,83281
2024-09-05 04:26:00.000,2.29,-9.68,-1.42,283.33,-8.10,10.05,2024-09-05 04:43:00.000,2.82,392.9,84264
2024-09-05 04:27:00.000,2.68,-9.67,-1.24,285.48,-7.02,10.11,2024-09-05 04:44:00.000,1.55,382.1,54734
2024-09-05 04:28:00.000,2.69,-9.67,-1.42,285.55,-8.07,10.14,2024-09-05 04:45:00.000,1.97,386.6,84075
2024-09-05 04:29:00.000,2.54,-9.74,-1.18,284.60,-6.70,10.14,2024-09-05 04:46:00.000,2.04,388.9,66742
2024-09-05 04:30:00.000,2.59,-9.62,-1.17,285.08,-6.67,10.03,2024-09-05 04:47:00.000,2.26,390.5,67657
2024-09-05 04:31:00.000,2.40,-9.75,-0.83,283.81,-4.74,10.07,2024-09-05 04:48:00.000,1.26,371.2,33174
2024-09-05 04:32:00.000,2.51,-9.80,-0.83,284.38,-4.69,10.15,2024-09-05 04:49:00.000,3.17,392.9,112016
2024-09-05 04:33:00.000,2.72,-9.86,-0.08,285.45,-0.46,10.23,2024-09-05 04:50:00.000,1.27,393.9,84577
2024-09-05 04:34:00.000,2.95,-9.81,0.22,286.73,1.23,10.24,2024-09-05 04:51:00.000,1.50,389.1,71664
2024-09-05 04:35:00.000,3.00,-9.72,-0.20,287.14,-1.14,10.17,2024-09-05 04:52:00.000,1.35,375.6,48289
2024-09-05 04:36:00.000,2.45,-9.79,0.19,284.05,1.08,10.09,2024-09-05 04:53:00.000,1.28,384.2,73010
2024-09-05 04:37:00.000,3.36,-9.53,1.15,289.40,6.49,10.17,2024-09-05 04:54:00.000,1.31,389.6,83333
2024-09-05 04:38:00.000,3.37,-9.56,1.22,289.41,6.85,10.21,2024-09-05 04:55:00.000,1.08,383.9,72686
2024-09-05 04:39:00.000,3.24,-9.62,0.98,288.58,5.49,10.20,2024-09-05 04:56:00.000,0.85,382.6,79086
2024-09-05 04:40:00.000,3.62,-9.61,0.34,290.65,1.89,10.28,2024-09-05 04:57:00.000,0.80,385.5,103524
2024-09-05 04:41:00.000,3.65,-9.64,0.11,290.74,0.59,10.31,2024-09-05 04:58:00.000,0.93,394.0,159904
2024-09-05 04:42:00.000,3.61,-9.60,0.31,290.63,1.74,10.26,2024-09-05 04:59:00.000,1.08,395.9,175354
2024-09-05 04:43:00.000,3.98,-9.49,0.66,292.76,3.68,10.32,2024-09-05 05:00:00.000,1.22,390.3,150871
2024-09-05 04:44:00.000,3.54,-9.68,0.65,290.10,3.61,10.33,2024-09-05 05:01:00.000,1.14,395.9,151739
2024-09-05 04:45:00.000,3.75,-9.53,1.28,291.47,7.11,10.32,2024-09-05 05:02:00.000,0.98,385.5,69198
2024-09-05 04:46:00.000,4.06,-9.46,0.81,293.24,4.48,10.33,2024-09-05 05:03:00.000,1.04,387.2,80270
2024-09-05 04:47:00.000,3.99,-9.47,0.54,292.87,3.00,10.29,2024-09-05 05:04:00.000,0.93,380.0,77503
2024-09-05 04:48:00.000,3.97,-9.50,0.45,292.68,2.51,10.31,2024-09-05 05:05:00.000,1.18,391.5,108884
2024-09-05 04:49:00.000,4.18,-9.10,1.35,294.67,7.68,10.11,2024-09-05 05:06:00.000,1.17,394.3,116766
2024-09-05 04:50:00.000,4.71,-8.45,3.01,299.11,17.28,10.13,2024-09-05 05:07:00.000,1.14,396.3,126960
2024-09-05 04:51:00.000,4.51,-8.81,2.31,297.09,13.12,10.16,2024-09-05 05:08:00.000,1.13,397.0,130739
2024-09-05 04:52:00.000,4.60,-8.46,3.08,298.56,17.74,10.11,2024-09-05 05:09:00.000,0.70,376.3,70167
2024-09-05 04:53:00.000,4.77,-8.14,3.57,300.40,20.71,10.09,2024-09-05 05:10:00.000,0.86,384.9,104461
2024-09-05 04:54:00.000,4.96,-7.29,4.17,304.25,25.33,9.76,2024-09-05 05:11:00.000,0.99,395.7,137170
2024-09-05 04:55:00.000,4.94,-7.45,4.72,303.51,27.84,10.11,2024-09-05 05:12:00.000,0.82,390.3,98739
2024-09-05 04:56:00.000,4.81,-7.46,4.82,302.81,28.52,10.10,2024-09-05 05:13:00.000,0.88,383.7,60013
2024-09-05 04:57:00.000,4.85,-7.36,4.90,303.41,29.09,10.09,2024-09-05 05:14:00.000,1.55,400.4,112938
2024-09-05 04:58:00.000,5.04,-6.98,5.20,305.84,31.16,10.06,2024-09-05 05:15:00.000,1.54,398.2,102547
2024-09-05 04:59:00.000,5.31,-6.69,5.33,308.43,31.95,10.07,2024-09-05 05:16:00.000,1.03,381.3,52742
2024-09-05 05:00:00.000,4.80,-6.92,5.34,304.74,32.35,9.97,2024-09-05 05:17:00.000,1.19,385.1,69411
2024-09-05 05:01:00.000,4.63,-7.05,5.13,303.30,31.27,9.87,2024-09-05 05:18:00.000,1.59,390.0,78852
2024-09-05 05:02:00.000,4.69,-6.90,5.09,304.21,31.40,9.78,2024-09-05 05:19:00.000,1.67,393.2,83624
2024-09-05 05:03:00.000,4.82,-6.68,5.14,305.80,31.97,9.71,2024-09-05 05:20:00.000,1.22,380.7,49749
2024-09-05 05:04:00.000,4.73,-6.79,5.15,304.88,31.89,9.75,2024-09-05 05:21:00.000,1.45,390.0,71449
2024-09-05 05:05:00.000,4.47,-6.85,5.12,303.13,32.03,9.65,2024-09-05 05:22:00.000,1.57,390.3,75413
2024-09-05 05:06:00.000,4.52,-6.66,5.21,304.15,32.92,9.58,2024-09-05 05:23:00.000,1.59,392.3,81270
2024-09-05 05:07:00.000,4.80,-6.48,5.21,306.54,32.87,9.61,2024-09-05 05:24:00.000,1.26,384.6,56203
2024-09-05 05:08:00.000,4.89,-6.43,5.18,307.26,32.66,9.60,2024-09-05 05:25:00.000,1.48,391.4,83921
2024-09-05 05:09:00.000,4.52,-6.78,5.37,303.70,33.37,9.75,2024-09-05 05:26:00.000,1.58,395.4,91671
2024-09-05 05:10:00.000,4.87,-6.11,5.68,308.55,36.01,9.65,2024-09-05 05:27:00.000,1.44,392.6,75107
2024-09-05 05:11:00.000,4.06,-7.13,5.49,299.66,33.78,9.88,2024-09-05 05:28:00.000,1.18,385.5,61384
2024-09-05 05:12:00.000,2.21,-8.74,4.41,284.17,26.06,10.03,2024-09-05 05:29:00.000,0.87,381.0,54509
2024-09-05 05:13:00.000,1.74,-9.00,4.26,280.95,24.94,10.11,2024-09-05 05:30:00.000,1.40,397.1,97571
2024-09-05 05:14:00.000,3.10,-8.05,4.72,291.06,28.72,9.83,2024-09-05 05:31:00.000,2.01,387.9,66307
2024-09-05 05:15:00.000,3.21,-8.08,4.71,291.66,28.47,9.89,2024-09-05 05:32:00.000,2.47,385.3,47252
2024-09-05 05:16:00.000,3.35,-8.15,4.61,292.37,27.61,9.94,2024-09-05 05:33:00.000,2.00,376.9,33848
2024-09-05 05:17:00.000,3.24,-8.18,4.34,291.63,26.29,9.81,2024-09-05 05:34:00.000,3.22,390.4,75087
2024-09-05 05:18:00.000,3.27,-8.36,3.67,291.34,22.25,9.70,2024-09-05 05:35:00.000,3.21,394.1,76113
2024-09-05 05:19:00.000,3.04,-8.48,3.62,289.72,21.88,9.71,2024-09-05 05:36:00.000,3.38,390.0,77037
2024-09-05 05:20:00.000,2.82,-8.58,3.94,288.18,23.60,9.85,2024-09-05 05:37:00.000,2.75,387.9,52242
2024-09-05 05:21:00.000,2.86,-8.65,3.87,288.26,23.00,9.90,2024-09-05 05:38:00.000,1.30,397.0,117995
2024-09-05 05:22:00.000,2.84,-8.71,3.79,288.05,22.45,9.92,2024-09-05 05:39:00.000,1.03,394.6,125573
2024-09-05 05:23:00.000,2.82,-8.68,3.73,288.00,22.22,9.86,2024-09-05 05:40:00.000,1.03,394.3,117661
2024-09-05 05:24:00.000,2.78,-8.46,4.21,288.21,25.31,9.86,2024-09-05 05:41:00.000,1.01,395.3,115918
2024-09-05 05:25:00.000,2.82,-8.33,4.39,288.71,26.55,9.83,2024-09-05 05:42:00.000,0.67,412.7,90754
2024-09-05 05:26:00.000,2.76,-8.26,4.46,288.46,27.10,9.78,2024-09-05 05:43:00.000,0.74,415.9,135405
2024-09-05 05:27:00.000,2.74,-8.30,4.42,288.30,26.84,9.80,2024-09-05 05:44:00.000,2.06,408.1,129009
2024-09-05 05:28:00.000,2.70,-7.96,4.89,288.74,30.19,9.73,2024-09-05 05:45:00.000,2.94,402.1,74426
2024-09-05 05:29:00.000,3.07,-7.51,5.34,292.21,33.34,9.71,2024-09-05 05:46:00.000,0.52,425.8,147780
2024-09-05 05:30:00.000,3.45,-8.27,3.91,292.63,23.57,9.77,2024-09-05 05:47:00.000,0.40,412.4,82029
2024-09-05 05:31:00.000,3.16,-8.62,3.25,290.15,19.48,9.74,2024-09-05 05:48:00.000,0.37,411.9,67087
2024-09-05 05:32:00.000,2.69,-9.29,1.95,286.13,11.41,9.86,2024-09-05 05:49:00.000,0.20,419.5,97215
2024-09-05 05:33:00.000,2.45,-9.50,1.29,284.44,7.50,9.89,2024-09-05 05:50:00.000,0.63,414.0,106426
2024-09-05 05:34:00.000,2.11,-9.53,0.45,282.47,2.63,9.77,2024-09-05 05:51:00.000,0.67,417.2,104836
2024-09-05 05:35:00.000,1.90,-9.57,-0.45,281.22,-2.62,9.77,2024-09-05 05:52:00.000,0.58,413.2,87907
2024-09-05 05:36:00.000,2.43,-9.18,0.56,284.84,3.35,9.51,2024-09-05 05:53:00.000,1.40,414.3,65058
2024-09-05 05:37:00.000,4.06,-5.46,6.71,306.61,44.60,9.56,2024-09-05 05:54:00.000,0.77,409.2,98871
2024-09-05 05:38:00.000,3.95,-6.01,6.46,303.32,41.95,9.66,2024-09-05 05:55:00.000,0.56,411.7,96001
2024-09-05 05:39:00.000,3.64,-6.13,6.32,300.71,41.55,9.53,2024-09-05 05:56:00.000,1.34,413.1,67566
2024-09-05 05:40:00.000,4.71,-6.04,5.64,307.97,36.40,9.51,2024-09-05 05:57:00.000,1.04,412.2,78975
2024-09-05 05:41:00.000,4.09,-5.06,7.01,308.95,47.11,9.57,2024-09-05 05:58:00.000,0.55,413.6,93510
2024-09-05 05:42:00.000,3.02,-4.69,7.77,302.77,54.36,9.56,2024-09-05 05:59:00.000,0.60,418.1,119530
2024-09-05 05:43:00.000,3.55,-5.32,7.06,303.76,47.82,9.53,2024-09-05 06:00:00.000,0.64,418.0,159837
2024-09-05 05:44:00.000,2.76,-4.54,7.94,301.27,56.24,9.55,2024-09-05 06:01:00.000,0.63,412.9,145710
2024-09-05 05:45:00.000,3.03,-4.36,7.98,304.78,56.38,9.59,2024-09-05 06:02:00.000,0.57,413.4,96451
2024-09-05 05:46:00.000,2.65,-3.94,8.32,303.88,60.29,9.57,2024-09-05 06:03:00.000,0.60,409.9,93829
2024-09-05 05:47:00.000,2.33,-3.28,8.68,305.34,65.14,9.57,2024-09-05 06:04:00.000,0.63,403.1,79441
2024-09-05 05:48:00.000,2.23,-2.78,8.91,308.70,68.21,9.60,2024-09-05 06:05:00.000,0.77,418.8,128934
